"n","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","evar.OL.1","evar.OL.2","evar.OL.3","evar.OL.4","evar.NL.1","evar.NL.2","evar.NL.3","evar.NL.4","evar.CL.1","evar.CL.2","evar.CL.3","evar.CL.4","evar.OI.1","evar.OI.2","evar.OI.3","evar.OI.4","evar.NI.1","evar.NI.2","evar.NI.3","evar.NI.4","evar.CI.1","evar.CI.2","evar.CI.3","evar.CI.4"
800,10,6000001,-1.10998579133034,0.402537589981068,-0.314232766596683,-0.519942899122536,-1.32215442727306,0.308010744823294,-0.126358578550962,-0.426515807633332,-1.74597125517395,0.468815247244313,-0.240536110812416,-0.408282037621365,-1.73789695068779,0.380538719921544,-0.437920695069326,-0.503493987165926,-1.90344063341218,0.241892705782665,-0.0993087145368328,-0.503660965243285,-2.13620113208089,0.320696792122389,-0.135066240418758,-0.505706536744097,2.69461395786716,0.0522644461592439,0.217526687854326,0.04683643376343,0.717833771574869,0.0278312705783495,0.0380925770620726,0.0426164356085014,1.18035291855572,0.0498875010848592,0.0874392276862146,0.0460654376294438,1.82330845062517,0.150578238152712,0.0859764888465805,0.13474022144344,12.5802837757877,1.20879782892655,2.25425674855091,5.16169560454712,170.498325679258,6.68783558104133,14.5700013880456,11.9076793867844
800,10,6000002,-3.70120147986714,0.800361359776451,-0.324648394066754,-0.14912927006229,-89.5540595763568,-5.99853255239264,14.1069895510182,29.8690055080984,NA,NA,NA,NA,-1.54850098151973,0.380506043820897,-0.380019176234011,-0.845993744578163,-1.38879781689857,0.295237311845829,-0.293390884468905,-0.882918593356499,-1.26677580417744,0.311198185360018,-0.381417984315869,-0.846817838138534,1.20482716479729,0.0499064586793405,0.0388655361836521,0.0702234794039922,NA,NA,NA,NA,NA,NA,NA,NA,179.134818630147,8.65316643707518,2.4205439729381,1.86107573074517,0.514283862030049,0.0402501423282528,0.154850913816217,0.0334796435268621,2.02771133980835,0.0564086062289588,0.246199557453036,0.0236639351400534
800,10,6000003,-2.91259614946998,0.736544125576697,-0.181746962582911,-0.657290163573828,-2.02356864433927,0.585475404632249,-0.28305817978002,-0.645675781138429,-3.41305436518588,1.128136462477,-0.644223752547963,-0.814236240608606,0.306949996855394,-0.260316654438478,-0.0287771611394334,-0.630323560662224,-1.47954318672085,0.165101170504128,-0.0750388024358414,-0.611259053954432,-1.48132172117413,0.232092417144607,-0.185639482139122,-0.605501015973842,0.992208284635364,0.0324682883601681,0.066126946608742,0.0833203399751877,0.630084280000381,0.0408769050552237,0.0347070390903745,0.0689067945997641,1.27948276296812,0.124305529380355,0.169587996164813,0.106190947747586,8.46602826813116,0.241537159778252,0.0471209408291684,0.426853568358645,9.16642647592164,0.205993428032959,0.0652911152324135,0.819909407757812,3.35314184526699,0.193718758078411,0.197486850133413,0.290081432861493
800,10,6000004,-20.5710011327737,3.64934701744968,-31.515942928808,36.8301516940819,-2.5050306807879,0.547623592782216,-0.293534349855081,-0.138800320527621,-3.29604448327031,0.867302642447456,-0.54502896727889,-0.107943021363431,-1.9439333980463,0.308903470441048,-0.232893597215215,-0.431328261429869,-2.25015731387054,0.294953173966775,-0.0843765486202851,-0.43099517112965,-2.7685875591688,0.474934906581896,-0.2237066134789,-0.385649917183262,NA,NA,NA,NA,0.718732148451091,0.0341559237762237,0.0445915351469888,0.090251580641301,1.03050172352738,0.0702740797269193,0.0949440822468526,0.373043553654919,0.185002964045084,0.00825323402301209,0.0120915502716893,0.00944134794048903,0.195404394628568,0.00617361596072652,0.00570403764954763,0.0106055275962495,0.623138285323649,0.0230605779105423,0.0160553116477069,0.0131455734595276
800,10,6000005,-3.24134347762037,0.987059671808569,-0.432214225720143,-0.667478336945638,-2.88956734732535,0.827180087332286,-0.245205476751551,-0.729549647439366,-3.80327410492168,1.06599980511693,-0.308981896969893,-0.688758054327816,-2.62577434478514,0.547654579367946,-0.323153868712319,-0.589224273450604,-2.44944003718641,0.40923807672637,-0.157381819408883,-0.545698187298404,-3.16164585688587,0.576243947904284,-0.177213883229702,-0.526788625360294,1.1855212806424,0.0328325297152162,0.0901674947994226,0.101865765829526,0.917825360401593,0.0251656944214331,0.0364200137072214,0.0912580338054712,1.36891946378118,0.0364905071961715,0.0901876916737091,0.0968788772079112,0.645730247187226,0.0136664080250816,0.0203181986632872,0.00896571797825406,0.502861304042476,0.00859388825113977,0.0200633799767562,0.00755273776273537,1.14334143741579,0.0254667603907908,0.0425075036365243,0.00660989823375299
800,10,6000006,-2.27025699101748,0.605292064390599,-0.264420311504574,-0.419006785602403,-1.24418053759569,0.442367531460583,-0.442089760354452,-0.392628447904377,-1.85920613449543,0.742982164549707,-0.690123058606277,-0.484655814153064,-2.13672205637026,0.332942848710487,-0.0841248115862819,-0.602643963017021,-1.58192900368361,0.277631123370116,-0.243830258740096,-0.582610437775992,-1.64650922363334,0.361334150162131,-0.340811540711157,-0.62197201185689,0.879096013347875,0.0299657914231243,0.0371145468439554,0.0434170410377525,0.526291011803905,0.024146082776148,0.034924890732134,0.0395485992585583,1.08800251006057,0.0536297046008913,0.0753414368546037,0.0548837020527721,3.58220394082695,0.110673885694632,0.206995888997301,1.29780086821959,356.213808526691,2.39079553754485,7.40215783759372,309.897671380025,27.3275319523227,6.82753153791081,4.36500667951417,6.20679585663102
800,10,6000007,-1.98223761794531,0.647580547969642,-0.43643218654396,-0.528220206296397,-1.71876248449333,0.418201973285864,-0.163460379976125,-0.48300928135774,-2.28085397338997,0.590952429140092,-0.205611795464738,-0.527367997952612,-1.73977850842305,0.323273298271848,-0.151895015482975,-0.72587196128094,-1.45606730295463,0.207333751672705,-0.0869103231594768,-0.679458502864008,-1.59382842328165,0.272233009323855,-0.0788379567372479,-0.751485215717054,0.678423840310537,0.0250222254702194,0.0313056630656199,0.0676166170869685,0.498027040841787,0.0143663949658432,0.0187527202079045,0.0628841656378317,0.721343114296932,0.0222294702003404,0.029166417259677,0.0663437048436557,0.187972326449583,0.0117339740098652,0.0163428025939185,0.00832739422346873,0.257537054823921,0.0125733291896687,0.0142882402951364,0.013644807255165,1.19403749712094,0.0682736791900757,0.0627533535249577,0.0392053412879375
800,10,6000008,-2.12514316976964,0.864970571022376,-0.61068353206126,-0.873199682617174,-1.53195556792552,0.670517028425701,-0.513909313896818,-0.858360646367014,-1.8230746794111,0.915991621776634,-0.826112120392794,-0.932849113345427,-1.72275900774084,0.39274456503017,-0.290405613681864,-0.941999448562214,-2.19038897873819,0.398215840366938,-0.151603311178172,-0.873793712434763,-1.93273364499972,0.45364244398575,-0.359169908348586,-0.94589498264558,1.39751101716232,0.0475142153218642,0.0469928631008164,0.066198602231056,1.62261071178394,0.0396284944817204,0.0545580095304067,0.0767023133163799,1.2253577719578,0.060760122459915,0.0763473599238099,0.0936868036684869,0.985532920707329,0.0518100771564028,0.0310037952059042,0.0283907079346544,1.43515106050209,0.0355293775822243,0.10820562706632,0.0473368232791497,267.825451889568,2.99812800404103,23.9889122112723,1.7924782180353
800,10,6000009,-2.68593311702582,0.550988438863187,-0.173062806002323,-0.136847668931322,-1.60506897445315,0.328337969239,-0.230919127325678,-0.114655534817841,-1.17494143381001,0.337376967441652,-0.405994654975338,-0.107672208407047,-2.82939525587666,0.538708607879844,-0.337301953009312,-0.387932373308816,-2.71808273796623,0.477999365070097,-0.288796785684997,-0.407016096948712,-2.59027863603405,0.527541110070662,-0.427829069214882,-0.416941493024556,0.852441752910469,0.0285405042336241,0.042937040309428,0.0332744422343929,0.645001730206705,0.0198488228691366,0.0217640907881042,0.0308365309228911,4.23015949616728,0.142870003288208,0.0571315918348922,0.0392720665596434,3.44846903792705,0.0871337095677208,0.60948087103903,0.354129077307634,4.46849099375503,0.574080457009366,1.38617994083641,0.854213176193181,32.4104217736012,0.614442863929493,6.36108949647234,1.71315067920568
800,10,6000010,-0.394924008785758,0.521973634124191,-0.758766799193517,-0.619719004169631,-0.751399078118776,0.419208528698543,-0.437168403843621,-0.641626406687741,-1.0205867467558,0.626907467535182,-0.701333483719579,-0.605196957915916,-0.439151988092589,0.214914549122476,-0.603816080651538,-0.464573866340833,-0.765309154565307,0.151687630895364,-0.325469992326346,-0.534165128611136,-0.422527491132499,0.173650409278988,-0.496695149573185,-0.550695200403022,0.693900120634155,0.0243612646322953,0.0529069084768049,0.0692811670323378,0.703247186356081,0.0192331915941539,0.0329259683838525,0.0642700442908447,0.724651270548402,0.0266282335900155,0.0516666691253921,0.0691785942419002,0.520145247900199,0.0192403557237965,0.432931751233124,0.149176592934453,0.722382876264589,0.0590142638997554,0.155611425557947,0.214340683251542,0.621239365309052,0.0915483863872775,0.309664466931715,0.040115431115937
