"n","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","evar.OL.1","evar.OL.2","evar.OL.3","evar.OL.4","evar.NL.1","evar.NL.2","evar.NL.3","evar.NL.4","evar.CL.1","evar.CL.2","evar.CL.3","evar.CL.4","evar.OI.1","evar.OI.2","evar.OI.3","evar.OI.4","evar.NI.1","evar.NI.2","evar.NI.3","evar.NI.4","evar.CI.1","evar.CI.2","evar.CI.3","evar.CI.4"
800,10,4000001,-1.07846000628402,0.627146671819468,-0.33059636843996,-1.19274549348127,-1.10205112724493,0.448432677866232,-0.00910401486635931,-1.20552446101495,-84.8601668462725,12.5565567866928,11.4359956998161,-0.0128868052805252,-1.72308300714166,0.500005738029669,-0.375559421515563,-1.07235238142582,-1.56297041609217,0.383891778545439,-0.258527992578294,-1.01720852659355,-2.02905310059504,0.664405111919594,-0.585736836982382,-1.07385665614061,1.13223207873046,0.0468764810083903,0.0887081248382588,0.0914678964580176,0.648002890324577,0.0302081980222922,0.0243557117816025,0.063523153773513,12466.5927816134,203.52407099103,320.687200502108,87.9706955322351,2.17220589010788,4.3161216397884,37.4592597125339,41.2351039046461,1.00921793433654,0.0178045354749231,0.272782342362041,2.28111297096549,639.591877546958,18.7704343439694,560.912354388447,7.33337998838846
800,10,4000002,-3.03499266571187,0.622623527311247,-0.147237166593296,0.0752769350049453,-1.59362130523862,0.289423098591837,-0.143494147368772,0.0664422580659597,-3.52235348273241,0.711286642907916,-0.33503065907381,0.560451456445932,-2.83888401103989,0.424495469260911,-0.0434066081922265,-0.490431994015291,-1.85993233608522,0.255530823217174,-0.129890517330097,-0.526510048156856,-1.98594508251063,0.235442434522264,-0.0414628127250791,-0.526906986721974,1.62649666814531,0.0592798439750108,0.0336811546267625,0.0570629311688752,1.00171113045921,0.0337227473784903,0.0219582892342511,0.0662260640280762,19.4445586202936,0.962622869216275,1.50659765260713,9.16526159267766,13.416043512047,0.218790856018248,0.218114042064323,0.0515619275031023,7.27127997363009,0.158391757017399,0.0723024681758452,0.0488749165728879,2.8009718680495,0.0695836620317846,0.0567393851278043,0.0126490106343334
800,10,4000003,0.790040861456979,0.318232951503053,-0.948921892711817,-0.850788540753333,0.720235001851053,0.166913209196057,-0.669209337435665,-0.792494768936604,1.12901494513143,0.236951959962403,-0.9488843683708,-0.811975525544978,-1.10427148991723,0.380475731019753,-0.68116024991341,-0.660288987848809,-1.09110106800661,0.218037279741503,-0.40069749227455,-0.624346022588665,-1.38767787579354,0.376806125946646,-0.572125537787127,-0.638456177836062,1.46057515567124,0.0414386975285875,0.0735074679639622,0.0559505697478086,0.863694932907996,0.0267710505502764,0.0377264971212452,0.0524739906826827,1.32203557148476,0.0390182301289099,0.0670390745885549,0.0531212514961017,7.5130136165333,0.458756551242582,0.412460290239198,0.236441446743292,14.5808544741971,1.07715826369349,0.618950576688823,0.349875639235814,346.414037376138,10.4876372435364,0.401382585059438,3.13986891353215
800,10,4000004,-2.95092538668613,0.862731080523152,-0.474534957692761,-0.488068727101703,-1.4736132050262,0.495636218598287,-0.417102877567354,-0.528566418628458,-2.21551786786754,0.727009169807016,-0.512983030956591,-0.50770941223838,-1.64094577825264,0.442717501293651,-0.44096513340269,-0.643596581086089,-1.39233587202288,0.324776503812252,-0.338582999110081,-0.650455425577541,-1.29637739308191,0.388376876082284,-0.498338618374838,-0.629875236695141,2.37717224656284,0.0841776085456771,0.0402853695960762,0.074931537612344,1.14111999691438,0.0366943138484367,0.0297441791637601,0.0600239129415338,1.71981418455727,0.0575815110665946,0.0371772181957347,0.0694812152429437,6.55323301071894,0.110075961306786,14.6587274077554,16.1150511474485,36.1952937801903,1.73815446854456,8.817028019382,22.2189207464309,2.47104222528065,1.22199279069103,4.54198529766374,1.37973522517187
800,10,4000005,-2.6140387100751,0.757595028347252,-0.429838011675472,-0.453020114652964,-2.34860650422323,0.688526830011385,-0.427609101306982,-0.454205588982063,-3.1400091255396,0.951711564940092,-0.566281199409449,-0.445489359670101,-2.3517984745282,0.526514116591891,-0.371744632081684,-0.684387973078927,-2.20810606497131,0.45297161486412,-0.305271983206634,-0.6877790654812,-2.38410784537036,0.514088688439547,-0.362918270388034,-0.633462768329203,0.803339248776763,0.0386015047579802,0.0307706018231601,0.0450775345537668,0.628699880176144,0.0259218248360662,0.0236674994659555,0.0455687491131727,1.07716342613743,0.0617835160524245,0.0447569773198371,0.0510114494506113,0.469774500477536,0.0210762757505305,0.0480573616286951,0.0131818530447596,0.340775469429234,0.012217016962938,0.0186721607527263,0.0125019028347393,0.614901098382853,0.0683536190041532,0.194876303948485,0.0176055267802884
800,10,4000006,-2.07201762507031,0.871870262938201,-0.854087962605429,-0.503959877745367,-1.77186007792292,0.555044720306409,-0.407020581985636,-0.481551070627998,-1.71484586035959,0.72847646976666,-0.6723166850683,-0.586547552814002,-1.48348023483712,0.423404418179244,-0.534660490876348,-0.597705867003162,-1.90137114543858,0.399464788347636,-0.369358824143436,-0.529307514935225,-1.81488461036389,0.557385952095249,-0.644119239030275,-0.63686057511717,1.27050738225382,0.0451112364958568,0.0723049450730069,0.174849901669218,0.812511600599685,0.022817741788452,0.0695346750469245,0.107256324672148,0.958227616218089,0.0394712624090822,0.0571361003890548,0.101698867097046,0.609179279244458,0.0121881436928855,0.0302376541761226,0.0114115288578651,0.246984386107373,0.0108322386578474,0.0333249262782037,0.00816856831881254,0.885920580891144,0.055144133232568,0.235748345381452,0.0144604682001586
800,10,4000007,-1.65824690890294,0.615914534497258,-0.372224623603152,-0.439106951172343,-0.546525885850717,0.37226808999201,-0.387148289507875,-0.474784304855679,-0.700379863886618,0.499182817137071,-0.516232239893264,-0.501352254309447,-1.88510503788213,0.422977124528396,-0.362905969359114,-0.576335813061566,-1.80355535886014,0.344805890601217,-0.276056799077,-0.533457623174456,-2.0677161891131,0.405047944857896,-0.264233254023703,-0.556313988759432,0.868610353451111,0.0343680482757097,0.0468520188261346,0.0613464076214486,0.947118613559104,0.0443518731566477,0.0291402704174058,0.078728419214633,1.98055766869267,0.0341436638714226,0.0762803728048247,0.082671139575162,1.41151377139262,0.0166652013172028,0.0880446994147059,0.0123217567745539,1.1402928760088,0.0228880636991998,0.0214640048664875,0.0137692138249125,4.88026972096455,0.12126693373943,0.106525987614181,0.0150276641047074
800,10,4000008,-1.95763542401627,0.585977680239805,-0.383332007532384,-0.425746137718816,-1.45213657349895,0.398396080012683,-0.295608611418029,-0.378923247878368,-1.6929581489553,0.526323572882837,-0.417722460741871,-0.365853207623021,-2.19008687631437,0.307314588878729,-0.132407927373106,-0.392701873703796,-1.57997018416759,0.189416747817485,-0.15637546354361,-0.422464104559639,-2.09234602516343,0.295723242240593,-0.184949010794455,-0.340893230575754,0.856363776820354,0.0256101375829636,0.0501648355431076,0.0588933481046451,1.01458659168271,0.0207474008922347,0.0433127802284105,0.072217952763288,0.77274013798013,0.0229252653052133,0.0470907287706053,0.0522863537243261,0.815341152678782,0.0200398892493595,0.0193042551625594,0.0133597417676686,0.270981059988854,0.00741754389537022,0.0128987603389495,0.0132023697335477,1.66405356738489,0.0249941041921569,0.105972216778116,0.0211371044854495
800,10,4000009,-2.94498592486933,0.667166368291753,-0.171210225915273,-0.341289779168577,-2.3972642556967,0.495902832319708,-0.0702111214646814,-0.422074299074543,-2.85854508384917,0.646881000657301,-0.131675376861207,-0.434313716703058,-2.92609748589044,0.544040589532234,-0.254572567749123,-0.494683781777669,-2.36113544009364,0.374634932843983,-0.158108784970776,-0.527434104858724,-2.5941952913856,0.420600050882797,-0.169190163290944,-0.440838952321044,0.635781314833635,0.0226889803734136,0.0301291378932154,0.0447012939232355,0.559730215365417,0.0225183733356718,0.0208930016777373,0.0484155633595957,0.654451014888242,0.0229758643845293,0.0302072796022486,0.0494012149011584,0.219164421613875,0.00741177204115792,0.022589992200622,0.0114106522622981,0.169638095216901,0.00683408618118416,0.00759532228312591,0.0123110758615083,0.530292563382358,0.0296379359741724,0.0265627092326985,0.0159424739047592
800,10,4000010,-1.74544899976704,0.590869451241947,-0.36596320748764,-0.532951837991493,-1.65372376677909,0.441600807765017,-0.175883542984441,-0.427768327904257,-1.87623485710148,0.570133793826198,-0.290722921282509,-0.442471851487236,-2.34234700735632,0.420201857208103,-0.16302139361996,-0.591072989212575,-1.94117681619088,0.286239910125082,-0.0975594661047343,-0.562396294721573,-1.93624294789097,0.340131066117102,-0.133103682895613,-0.621611697258079,0.713271903870076,0.0311659592198951,0.0569815900661793,0.0704837632745936,0.459734038111079,0.0151865754954213,0.042216133868915,0.0635180231162375,0.672539210620758,0.0284192883957409,0.0535673223462708,0.0589846349880633,1.37503288962236,0.0332329224673501,0.493702255566457,0.0916121697412138,9.58153410616907,0.0327273058730447,1.76144222674759,0.0312467143501803,1.64055057921455,0.0305471060329277,0.10119704582016,0.0137040652002736
